260,iowa_CS:5520
261,caltech_CS 4
262,stanford_CS 110
263,iowa_CS:4980
264,illinois_CS 544
265,psu_CMPSC 470
266,illinois_CS 511
267,illinois_CS 533
268,mit_6.872
269,illinois_CS 512
270,mit_6.858
271,iowa_CS:4340
272,maryland_CMSC 417
273,illinois_CS 242
274,caltech_CMS/CS/CNS/EE 155
275,maryland_CMSC 423
276,msu_CSE 498
277,princeton_COS  429
278,cmu_15-355
279,mit_6.820
280,mit_6.806
281,iowa_CS:2210
282,mit_6.731
283,stanford_CS 149
284,mit_6.552
285,maryland_CMSC 426
286,stanford_CS 327A
287,cmu_15-466
288,stanford_CS 229
289,mit_6.869
290,psu_CMPSC 471
291,msu_CSE 473
292,cmu_15-440
293,cmu_15-455
294,mit_6.036
295,stanford_CS 144
296,purdue_CS 61500
297,illinois_CS 450
298,illinois_CS 526
299,psu_CSE 511
300,illinois_CS 446
301,stanford_CS 145
302,mit_6.251
303,stanford_CS 251P
304,psu_CMPSC 122
305,iowa_CS:5810
306,maryland_CMSC 132
307,mit_6.951
308,psu_CMPSC 312
309,cmu_15-463
310,caltech_CS 142
311,mit_6.854
312,cmu_15-349
313,cmu_15-381
314,iowa_CS:2111
315,purdue_CS 55500
316,mit_6.829
317,msu_CSE 471
318,msu_CSE 460
319,iowa_CS:5620
320,mit_6.441
321,stanford_CS 249A
322,stanford_CS 106X
323,stanford_CS 154
324,psu_CMPSC 201
325,stanford_CS 190
326,illinois_CS 225
327,illinois_CS 573
328,maryland_CMSC 733
329,psu_CMPSC 430
330,stanford_CS 196
331,cmu_15-369
332,illinois_CS 466
333,mit_6.637
334,psu_CMPSC 475
335,stanford_CS 205A
336,mit_6.241
337,psu_CSE 552
338,illinois_CS 429
339,msu_CSE 251
340,illinois_CS 579
341,msu_CSE 425
342,psu_CSE 532
343,mit_6.824
344,msu_CSE 450
345,mit_6.S04
346,msu_CSE 472
347,mit_6.005
348,stanford_CS 243
349,princeton_COS  340
350,psu_CSE 536
351,illinois_CS 528
352,iowa_CS:1110
353,mit_6.375
354,stanford_CS 448J
355,illinois_CS 427
356,stanford_CS 155
357,stanford_CS 194H
358,mit_6.034
359,maryland_CMSC 451
360,mit_6.857
361,illinois_CS 433
362,psu_CSE 530
363,stanford_CS 476A
364,maryland_CMSC 430
365,cmu_15-491
366,iowa_CS:3910
367,msu_CSE 477
368,mit_6.815
369,msu_CSE 101
370,msu_CSE 201
371,caltech_CS 153
372,stanford_CS 92SI
373,psu_CMPSC 474
374,princeton_COS  326
375,mit_6.621
376,mit_6.835
377,mit_6.101
378,caltech_BE/CS 196
379,stanford_CS 142
380,mit_6.231
381,msu_CSE 841
382,mit_6.921
383,mit_6.336
384,cmu_15-346
385,mit_6.245
386,princeton_COS  318
387,iowa_CS:3640
388,mit_6.642
389,psu_CMPSC 465
390,mit_6.02
391,illinois_CS 373
392,mit_6.631
393,psu_CMPSC 472
394,stanford_CS 240H
395,caltech_CS 122
396,illinois_CS 440
397,mit_6.850
398,mit_6.864
399,maryland_CMSC 435
400,mit_6.836
401,mit_6.952
402,princeton_COS  597B
403,mit_6.061
404,stanford_CS 231M
405,iowa_CS:3210
406,illinois_CS 554
407,mit_6.720
408,stanford_CS 348B
409,mit_6.0001
410,"princeton_ELE  475,COS  475"
411,purdue_CS 52600
412,purdue_CS 54200
413,mit_6.838
414,illinois_CS 475
415,"princeton_COS  375,ELE  375"
416,mit_6.701
417,mit_6.170
418,cmu_15-317
419,mit_6.730
420,illinois_CS 519
421,stanford_CS 242
422,mit_6.832
423,psu_CSE 550
424,cmu_15-421
425,maryland_CMSC 725
426,cmu_15-313
427,purdue_CS 61400
428,caltech_EE/CS 53
429,psu_CMPSC 484
430,illinois_CS 523
431,mit_6.839
432,mit_6.438
433,psu_CMPSC 497B
434,"princeton_COS  126,EGR  126"
435,psu_CSE 597A
436,cmu_15-351
437,mit_6.142
438,stanford_CS 161
439,stanford_CS 231A
440,stanford_CS 239
441,illinois_CS 431
442,maryland_CMSC 631
443,mit_6.932
444,stanford_CS 108
445,caltech_Ma/CS 6
446,maryland_CMSC 216
447,mit_6.690
448,iowa_CS:4400
449,stanford_CS 374
450,msu_CSE 232
451,stanford_CS 248
452,psu_CMPSC 443
453,cmu_15-492
454,mit_6.845
455,caltech_CS 21
456,mit_6.267
457,cmu_15-415
458,psu_CMPSC 462
459,mit_6.THM
460,cmu_15-213
461,mit_6.007
462,caltech_CS 123
463,iowa_CS:4700
464,psu_CSE 562
465,mit_6.876
466,psu_CMPSC 464
467,caltech_CS/EE/Ma 129
468,maryland_CMSC 466
469,illinois_CS 410
470,purdue_CS 66100
471,mit_6.816
472,maryland_CMSC 250H
473,caltech_CS/SS 152
474,psu_CSE 537
475,stanford_CS 231N
476,mit_6.775
477,msu_CSE 320
478,maryland_CMSC 666
479,mit_6.819
480,cmu_15-150
481,cmu_15-453
482,illinois_CS 414
483,mit_6.503
484,stanford_CS 140
485,psu_CMPSC 459
486,stanford_CS 1C
487,mit_6.341
488,mit_6.047
489,stanford_CS 228
490,stanford_CS 275
491,stanford_CS 345D
492,illinois_CS 583
493,iowa_CS:2520
494,psu_CMPSC 455
495,illinois_CS 101
496,maryland_CMSC 411
497,mit_6.374
498,cmu_15-494
499,psu_CSE 520
500,illinois_CS 421
501,cmu_15-414
502,mit_6.011
503,stanford_CS 210A
504,stanford_CS 448Z
505,msu_CSE 814
506,caltech_CS/CNS 171
507,mit_6.813
508,cmu_15-383
509,psu_CMPSC 426
510,iowa_CS:5850
511,cmu_15-462
512,mit_6.831
513,mit_6.262
514,cmu_15-294
515,mit_6.434
516,stanford_CS 107
517,caltech_EE/CS 52
518,iowa_CS:2630
519,stanford_CS 251
520,caltech_CS 121
521,stanford_CS 371
522,mit_6.874
523,mit_6.263
524,mit_6.945
525,stanford_CS 246
526,illinois_CS 445
527,psu_CSE 555
528,mit_6.777
529,mit_6.435
530,stanford_CS 240
531,stanford_CS 223A
532,illinois_CS 412
533,purdue_CS 65500
534,stanford_CS 109
535,mit_6.837
536,maryland_CMSC 434
537,maryland_CMSC 433
538,mit_6.436
539,stanford_CS 168
540,psu_CSE 588
541,stanford_CS 262
542,illinois_CS 546
543,caltech_CS 116
544,psu_CMPSC 360
545,msu_CSE 836
546,psu_CMPSC 467
547,cmu_15-424
548,purdue_CS 64100
549,psu_CMPSC 402
550,mit_6.046
551,iowa_CS:1210
552,stanford_CS 245
553,mit_6.006
554,cmu_15-392
555,mit_6.634
556,stanford_CS 244B
557,illinois_CS 538
558,illinois_CS 418
559,stanford_CS 90SI
560,mit_6.256
561,cmu_15-300
562,iowa_CS:2230
563,illinois_CS 555
564,caltech_CS 124
565,maryland_CMSC 723
566,cmu_15-112
567,mit_6.442
568,purdue_CS 60300
569,psu_CMPSC 313
570,caltech_CS 115
571,stanford_CS 225A
572,cmu_15-365
573,illinois_CS 425
574,mit_6.243
575,mit_6.041
576,psu_CMPSC 441
577,stanford_CS 279
578,illinois_CS 357
579,mit_6.867
580,illinois_CS 525
581,illinois_CS 424
582,mit_6.453
583,purdue_CS 50200
584,mit_6.717
585,mit_6.035
586,psu_CSE 560
587,psu_CMPSC 450
588,cmu_15-121
589,mit_6.801
590,iowa_CS:4420
591,mit_6.UAP
592,stanford_CS 210B
593,mit_6.878
594,stanford_CS 348A
595,illinois_CS 423
596,psu_CMPSC 488
597,cmu_15-210
598,stanford_CS 103
599,illinois_CS 522
600,purdue_CS 54100
601,mit_6.842
602,stanford_CS 244
603,maryland_CMSC 412
604,msu_CSE 231
605,maryland_CMSC 421
606,caltech_CS/EE 143
607,cmu_15-410
608,maryland_CMSC 427
609,stanford_CS 9
610,mit_6.440
611,psu_CMPSC 102
612,stanford_CS 294S
613,mit_6.774
614,stanford_CS 247
615,iowa_CS:3820
616,iowa_CS:3980
617,mit_6.UAR
618,stanford_CS 241
619,mit_6.042
620,mit_6.856
621,cmu_15-456
622,iowa_CS:4640
623,caltech_CS/EE 146
624,caltech_CMS/CS 139
625,psu_CSE 541
626,psu_CMPSC 121
627,mit_6.851
628,stanford_CS 124
629,mit_6.521
630,illinois_CS 524
631,illinois_CS 473
632,mit_6.849
633,illinois_CS 457
634,psu_CSE 563
635,stanford_CS 131
636,mit_6.141
637,mit_6.242
638,mit_6.823
639,mit_6.008
640,princeton_COS  226
641,illinois_CS 563
642,cmu_15-417
643,stanford_CS 224N
644,maryland_CMSC 420
645,psu_CMPSC 397A
646,cmu_15-457
647,iowa_CS:2620
648,psu_CMPSC 487W
649,psu_CSE 543
650,purdue_CS 58000
651,psu_CMPSC 469
652,msu_CSE 476
653,mit_6.UAT
